"id","id_usuario","tipo_movimiento","origen","elementos_involucrados","fecha_hora","comentario"
"1544","192.168.1.4","2","Facebook","link_menu_hombres","2025-11-17 21:10:41","Interaccion interfaz"
"1545","192.168.1.4","3","Facebook","vista_Chaqueta_Cuero","2025-11-17 21:11:25","Navegando catalogo"
"1546","192.168.1.4","3","Facebook","vista_Vestido_Verano_Floral","2025-11-17 21:11:58","Navegando catalogo"
"1547","192.168.1.13","1","Directo","Home_Page","2025-11-17 23:49:00","Inicio de sesion"
"1548","192.168.1.13","3","Directo","vista_Zapatillas_Urban","2025-11-17 23:49:09","Navegando catalogo"
"1549","192.168.1.13","2","Directo","btn_agregar_carrito","2025-11-17 23:49:11","Interaccion interfaz"
"1550","192.168.1.31","1","Newsletter","Home_Page","2025-11-18 00:39:00","Inicio de sesion"
"1551","192.168.1.31","3","Newsletter","vista_Jean_Slim_Negro","2025-11-18 00:39:28","Navegando catalogo"
"1552","192.168.1.5","1","Directo","Home_Page","2025-11-18 00:57:00","Inicio de sesion"
"1553","192.168.1.5","3","Directo","vista_Chaqueta_Cuero","2025-11-18 00:57:44","Navegando catalogo"
"1554","192.168.1.5","2","Directo","img_zoom","2025-11-18 00:57:46","Interaccion interfaz"
"1555","192.168.1.5","3","Directo","vista_Camisa_Lino_Blanca","2025-11-18 00:58:18","Navegando catalogo"
"1556","192.168.1.5","2","Directo","link_menu_hombres","2025-11-18 00:58:20","Interaccion interfaz"
"1557","192.168.1.5","3","Directo","vista_Vestido_Verano_Floral","2025-11-18 00:58:36","Navegando catalogo"
"1558","192.168.1.38","1","Facebook","Home_Page","2025-11-18 01:13:00","Inicio de sesion"
"1559","192.168.1.38","3","Facebook","vista_Zapatillas_Urban","2025-11-18 01:13:37","Navegando catalogo"
"1560","192.168.1.38","3","Facebook","vista_Zapatillas_Urban","2025-11-18 01:13:59","Navegando catalogo"
"1561","192.168.1.38","2","Facebook","link_menu_hombres","2025-11-18 01:14:01","Interaccion interfaz"
"1562","192.168.1.5","1","Newsletter","Home_Page","2025-11-18 01:47:00","Inicio de sesion"
"1563","192.168.1.5","3","Newsletter","vista_Jean_Slim_Negro","2025-11-18 01:47:13","Navegando catalogo"
"1564","192.168.1.2","1","Facebook","Home_Page","2025-11-18 02:41:00","Inicio de sesion"
"1565","192.168.1.2","3","Facebook","vista_Jean_Slim_Negro","2025-11-18 02:41:14","Navegando catalogo"
"1566","192.168.1.2","3","Facebook","vista_Jean_Slim_Negro","2025-11-18 02:41:22","Navegando catalogo"
"1567","192.168.1.2","3","Facebook","vista_Zapatillas_Urban","2025-11-18 02:42:03","Navegando catalogo"
"1568","192.168.1.26","1","Newsletter","Home_Page","2025-11-18 04:32:00","Inicio de sesion"
"1569","192.168.1.26","3","Newsletter","vista_Chaqueta_Cuero","2025-11-18 04:32:05","Navegando catalogo"
"1570","192.168.1.26","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-18 04:32:34","Navegando catalogo"
"1571","192.168.1.26","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-18 04:32:42","Navegando catalogo"
"1572","192.168.1.26","2","Newsletter","link_menu_hombres","2025-11-18 04:32:44","Interaccion interfaz"
"1573","192.168.1.26","3","Newsletter","vista_Jean_Slim_Negro","2025-11-18 04:32:56","Navegando catalogo"
"1574","192.168.1.26","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-18 04:33:39","Navegando catalogo"
"1575","192.168.1.26","2","Newsletter","btn_agregar_carrito","2025-11-18 04:33:41","Interaccion interfaz"
"1576","192.168.1.26","4","Newsletter","btn_finalizar_pago_exitoso","2025-11-18 04:34:17","Venta Exitosa"
"1577","192.168.1.41","1","Directo","Home_Page","2025-11-18 06:04:00","Inicio de sesion"
"1578","192.168.1.41","3","Directo","vista_Vestido_Verano_Floral","2025-11-18 06:04:24","Navegando catalogo"
"1579","192.168.1.41","3","Directo","vista_Zapatillas_Urban","2025-11-18 06:05:09","Navegando catalogo"
"1580","192.168.1.41","2","Directo","link_menu_hombres","2025-11-18 06:05:11","Interaccion interfaz"
"1581","192.168.1.41","3","Directo","vista_Jean_Slim_Negro","2025-11-18 06:05:23","Navegando catalogo"
"1582","192.168.1.14","1","Newsletter","Home_Page","2025-11-18 07:23:00","Inicio de sesion"
"1583","192.168.1.14","3","Newsletter","vista_Jean_Slim_Negro","2025-11-18 07:23:16","Navegando catalogo"
"1584","192.168.1.14","2","Newsletter","btn_agregar_carrito","2025-11-18 07:23:18","Interaccion interfaz"
"1585","192.168.1.14","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-18 07:23:27","Navegando catalogo"
"1586","192.168.1.14","2","Newsletter","btn_agregar_carrito","2025-11-18 07:23:29","Interaccion interfaz"
"1587","192.168.1.14","3","Newsletter","vista_Chaqueta_Cuero","2025-11-18 07:24:02","Navegando catalogo"
"1588","192.168.1.14","2","Newsletter","btn_agregar_carrito","2025-11-18 07:24:04","Interaccion interfaz"
"1589","192.168.1.14","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-18 07:24:43","Navegando catalogo"
"1590","192.168.1.14","2","Newsletter","btn_ver_tallas","2025-11-18 07:24:45","Interaccion interfaz"
"1591","192.168.1.14","5","Newsletter","btn_cancelar_checkout","2025-11-18 07:25:45","Abandono en pago"
"1592","192.168.1.33","1","Facebook","Home_Page","2025-11-18 09:45:00","Inicio de sesion"
"1593","192.168.1.33","3","Facebook","vista_Zapatillas_Urban","2025-11-18 09:45:30","Navegando catalogo"
"1594","192.168.1.33","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-18 09:45:48","Navegando catalogo"
"1595","192.168.1.33","2","Facebook","btn_ver_tallas","2025-11-18 09:45:50","Interaccion interfaz"
"1596","192.168.1.33","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-18 09:46:35","Navegando catalogo"
"1597","192.168.1.33","2","Facebook","img_zoom","2025-11-18 09:46:37","Interaccion interfaz"
"1598","192.168.1.50","1","Facebook","Home_Page","2025-11-18 11:09:00","Inicio de sesion"
"1599","192.168.1.50","3","Facebook","vista_Vestido_Verano_Floral","2025-11-18 11:09:37","Navegando catalogo"
"1600","192.168.1.50","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-18 11:10:07","Navegando catalogo"
"1601","192.168.1.14","1","Google Ads","Home_Page","2025-11-18 13:47:00","Inicio de sesion"
"1602","192.168.1.14","3","Google Ads","vista_Zapatillas_Urban","2025-11-18 13:47:21","Navegando catalogo"
"1603","192.168.1.36","1","Instagram Bio","Home_Page","2025-11-18 14:33:00","Inicio de sesion"
"1604","192.168.1.36","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-18 14:33:06","Navegando catalogo"
"1605","192.168.1.36","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-18 14:33:33","Navegando catalogo"
"1606","192.168.1.36","2","Instagram Bio","btn_ver_tallas","2025-11-18 14:33:35","Interaccion interfaz"
"1607","192.168.1.11","1","Facebook","Home_Page","2025-11-18 17:09:00","Inicio de sesion"
"1608","192.168.1.11","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-18 17:09:33","Navegando catalogo"
"1609","192.168.1.11","2","Facebook","img_zoom","2025-11-18 17:09:35","Interaccion interfaz"
"1610","192.168.1.11","3","Facebook","vista_Zapatillas_Urban","2025-11-18 17:10:03","Navegando catalogo"
"1611","192.168.1.11","2","Facebook","btn_ver_tallas","2025-11-18 17:10:05","Interaccion interfaz"
"1612","192.168.1.11","3","Facebook","vista_Zapatillas_Urban","2025-11-18 17:10:48","Navegando catalogo"
"1613","192.168.1.11","2","Facebook","btn_agregar_carrito","2025-11-18 17:10:50","Interaccion interfaz"
"1614","192.168.1.11","3","Facebook","vista_Zapatillas_Urban","2025-11-18 17:11:22","Navegando catalogo"
"1615","192.168.1.11","2","Facebook","img_zoom","2025-11-18 17:11:24","Interaccion interfaz"
"1616","192.168.1.11","5","Facebook","btn_cancelar_checkout","2025-11-18 17:12:15","Abandono en pago"
"1617","192.168.1.22","1","Google Ads","Home_Page","2025-11-18 18:32:00","Inicio de sesion"
"1618","192.168.1.22","3","Google Ads","vista_Jean_Slim_Negro","2025-11-18 18:32:38","Navegando catalogo"
"1619","192.168.1.22","2","Google Ads","btn_ver_tallas","2025-11-18 18:32:40","Interaccion interfaz"
"1620","192.168.1.22","3","Google Ads","vista_Chaqueta_Cuero","2025-11-18 18:33:10","Navegando catalogo"
"1621","192.168.1.22","2","Google Ads","img_zoom","2025-11-18 18:33:12","Interaccion interfaz"
"1622","192.168.1.22","3","Google Ads","vista_Jean_Slim_Negro","2025-11-18 18:33:19","Navegando catalogo"
"1623","192.168.1.49","1","Facebook","Home_Page","2025-11-18 20:14:00","Inicio de sesion"
"1624","192.168.1.49","3","Facebook","vista_Jean_Slim_Negro","2025-11-18 20:14:14","Navegando catalogo"
"1625","192.168.1.49","2","Facebook","img_zoom","2025-11-18 20:14:16","Interaccion interfaz"
"1626","192.168.1.49","3","Facebook","vista_Vestido_Verano_Floral","2025-11-18 20:14:47","Navegando catalogo"
"1627","192.168.1.49","3","Facebook","vista_Zapatillas_Urban","2025-11-18 20:14:55","Navegando catalogo"
"1628","192.168.1.41","1","Google Ads","Home_Page","2025-11-18 21:12:00","Inicio de sesion"
"1629","192.168.1.41","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-18 21:12:44","Navegando catalogo"
"1630","192.168.1.41","3","Google Ads","vista_Chaqueta_Cuero","2025-11-18 21:13:03","Navegando catalogo"
"1631","192.168.1.36","1","Instagram Bio","Home_Page","2025-11-18 22:17:00","Inicio de sesion"
"1632","192.168.1.36","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-18 22:17:27","Navegando catalogo"
"1633","192.168.1.36","2","Instagram Bio","btn_agregar_carrito","2025-11-18 22:17:29","Interaccion interfaz"
"1634","192.168.1.23","1","Directo","Home_Page","2025-11-18 22:39:00","Inicio de sesion"
"1635","192.168.1.23","3","Directo","vista_Zapatillas_Urban","2025-11-18 22:39:43","Navegando catalogo"
"1636","192.168.1.23","2","Directo","btn_agregar_carrito","2025-11-18 22:39:45","Interaccion interfaz"
"1637","192.168.1.13","1","Directo","Home_Page","2025-11-18 23:00:00","Inicio de sesion"
"1638","192.168.1.13","3","Directo","vista_Vestido_Verano_Floral","2025-11-18 23:00:09","Navegando catalogo"
"1639","192.168.1.13","3","Directo","vista_Vestido_Verano_Floral","2025-11-18 23:00:50","Navegando catalogo"
"1640","192.168.1.13","3","Directo","vista_Vestido_Verano_Floral","2025-11-18 23:01:34","Navegando catalogo"
"1641","192.168.1.48","1","Facebook","Home_Page","2025-11-18 23:55:00","Inicio de sesion"
"1642","192.168.1.48","3","Facebook","vista_Zapatillas_Urban","2025-11-18 23:55:27","Navegando catalogo"
"1643","192.168.1.48","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-18 23:56:05","Navegando catalogo"
"1644","192.168.1.48","3","Facebook","vista_Chaqueta_Cuero","2025-11-18 23:56:37","Navegando catalogo"
"1645","192.168.1.48","2","Facebook","btn_ver_tallas","2025-11-18 23:56:39","Interaccion interfaz"
"1646","192.168.1.48","3","Facebook","vista_Vestido_Verano_Floral","2025-11-18 23:57:15","Navegando catalogo"
"1647","192.168.1.48","2","Facebook","link_menu_hombres","2025-11-18 23:57:17","Interaccion interfaz"
"1648","192.168.1.48","3","Facebook","vista_Vestido_Verano_Floral","2025-11-18 23:57:42","Navegando catalogo"
"1649","192.168.1.48","2","Facebook","link_menu_hombres","2025-11-18 23:57:44","Interaccion interfaz"
"1650","192.168.1.48","4","Facebook","btn_finalizar_pago_exitoso","2025-11-18 23:58:08","Venta Exitosa"
"1651","192.168.1.23","1","Instagram Bio","Home_Page","2025-11-19 01:32:00","Inicio de sesion"
"1652","192.168.1.23","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-19 01:32:41","Navegando catalogo"
"1653","192.168.1.23","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-19 01:32:47","Navegando catalogo"
"1654","192.168.1.23","2","Instagram Bio","btn_agregar_carrito","2025-11-19 01:32:49","Interaccion interfaz"
"1655","192.168.1.23","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-19 01:33:06","Navegando catalogo"
"1656","192.168.1.23","2","Instagram Bio","btn_agregar_carrito","2025-11-19 01:33:08","Interaccion interfaz"
"1657","192.168.1.23","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-19 01:33:22","Navegando catalogo"
"1658","192.168.1.23","5","Instagram Bio","btn_cancelar_checkout","2025-11-19 01:34:01","Abandono en pago"
"1659","192.168.1.31","1","Directo","Home_Page","2025-11-19 01:44:00","Inicio de sesion"
"1660","192.168.1.31","3","Directo","vista_Camisa_Lino_Blanca","2025-11-19 01:44:42","Navegando catalogo"
"1661","192.168.1.31","3","Directo","vista_Camisa_Lino_Blanca","2025-11-19 01:45:04","Navegando catalogo"
"1662","192.168.1.31","3","Directo","vista_Zapatillas_Urban","2025-11-19 01:45:15","Navegando catalogo"
"1663","192.168.1.31","2","Directo","img_zoom","2025-11-19 01:45:17","Interaccion interfaz"
"1664","192.168.1.31","3","Directo","vista_Vestido_Verano_Floral","2025-11-19 01:45:28","Navegando catalogo"
"1665","192.168.1.31","2","Directo","link_menu_hombres","2025-11-19 01:45:30","Interaccion interfaz"
"1666","192.168.1.31","3","Directo","vista_Vestido_Verano_Floral","2025-11-19 01:45:49","Navegando catalogo"
"1667","192.168.1.31","4","Directo","btn_finalizar_pago_exitoso","2025-11-19 01:46:18","Venta Exitosa"
"1668","192.168.1.11","1","Facebook","Home_Page","2025-11-19 01:57:00","Inicio de sesion"
"1669","192.168.1.11","3","Facebook","vista_Jean_Slim_Negro","2025-11-19 01:57:28","Navegando catalogo"
"1670","192.168.1.8","1","Google Ads","Home_Page","2025-11-19 03:25:00","Inicio de sesion"
"1671","192.168.1.8","3","Google Ads","vista_Zapatillas_Urban","2025-11-19 03:25:42","Navegando catalogo"
"1672","192.168.1.6","1","Google Ads","Home_Page","2025-11-19 05:46:00","Inicio de sesion"
"1673","192.168.1.6","3","Google Ads","vista_Zapatillas_Urban","2025-11-19 05:46:37","Navegando catalogo"
"1674","192.168.1.8","1","Facebook","Home_Page","2025-11-19 07:25:00","Inicio de sesion"
"1675","192.168.1.8","3","Facebook","vista_Zapatillas_Urban","2025-11-19 07:25:35","Navegando catalogo"
"1676","192.168.1.8","2","Facebook","btn_ver_tallas","2025-11-19 07:25:37","Interaccion interfaz"
"1677","192.168.1.8","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-19 07:25:56","Navegando catalogo"
"1678","192.168.1.8","2","Facebook","img_zoom","2025-11-19 07:25:58","Interaccion interfaz"
"1679","192.168.1.8","3","Facebook","vista_Jean_Slim_Negro","2025-11-19 07:26:16","Navegando catalogo"
"1680","192.168.1.8","3","Facebook","vista_Jean_Slim_Negro","2025-11-19 07:26:49","Navegando catalogo"
"1681","192.168.1.8","5","Facebook","btn_cancelar_checkout","2025-11-19 07:27:45","Abandono en pago"
"1682","192.168.1.28","1","Directo","Home_Page","2025-11-19 09:49:00","Inicio de sesion"
"1683","192.168.1.28","3","Directo","vista_Zapatillas_Urban","2025-11-19 09:49:40","Navegando catalogo"
"1684","192.168.1.28","3","Directo","vista_Zapatillas_Urban","2025-11-19 09:50:07","Navegando catalogo"
"1685","192.168.1.28","2","Directo","link_menu_hombres","2025-11-19 09:50:09","Interaccion interfaz"
"1686","192.168.1.28","3","Directo","vista_Chaqueta_Cuero","2025-11-19 09:50:14","Navegando catalogo"
"1687","192.168.1.28","3","Directo","vista_Camisa_Lino_Blanca","2025-11-19 09:50:49","Navegando catalogo"
"1688","192.168.1.28","3","Directo","vista_Chaqueta_Cuero","2025-11-19 09:51:09","Navegando catalogo"
"1689","192.168.1.28","2","Directo","img_zoom","2025-11-19 09:51:11","Interaccion interfaz"
"1690","192.168.1.28","4","Directo","btn_finalizar_pago_exitoso","2025-11-19 09:51:30","Venta Exitosa"
"1691","192.168.1.46","1","Google Ads","Home_Page","2025-11-19 10:33:00","Inicio de sesion"
"1692","192.168.1.46","3","Google Ads","vista_Zapatillas_Urban","2025-11-19 10:33:35","Navegando catalogo"
"1693","192.168.1.46","3","Google Ads","vista_Zapatillas_Urban","2025-11-19 10:34:08","Navegando catalogo"
"1694","192.168.1.46","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-19 10:34:51","Navegando catalogo"
"1695","192.168.1.17","1","Directo","Home_Page","2025-11-19 13:31:00","Inicio de sesion"
"1696","192.168.1.17","3","Directo","vista_Camisa_Lino_Blanca","2025-11-19 13:31:11","Navegando catalogo"
"1697","192.168.1.17","3","Directo","vista_Jean_Slim_Negro","2025-11-19 13:31:37","Navegando catalogo"
"1698","192.168.1.17","3","Directo","vista_Vestido_Verano_Floral","2025-11-19 13:32:00","Navegando catalogo"
"1699","192.168.1.17","2","Directo","img_zoom","2025-11-19 13:32:02","Interaccion interfaz"
"1700","192.168.1.17","3","Directo","vista_Vestido_Verano_Floral","2025-11-19 13:32:14","Navegando catalogo"
"1701","192.168.1.17","5","Directo","btn_cancelar_checkout","2025-11-19 13:32:27","Abandono en pago"
"1702","192.168.1.20","1","Google Ads","Home_Page","2025-11-19 16:29:00","Inicio de sesion"
"1703","192.168.1.20","3","Google Ads","vista_Chaqueta_Cuero","2025-11-19 16:29:28","Navegando catalogo"
"1704","192.168.1.20","2","Google Ads","link_menu_hombres","2025-11-19 16:29:30","Interaccion interfaz"
"1705","192.168.1.14","1","Newsletter","Home_Page","2025-11-19 19:04:00","Inicio de sesion"
"1706","192.168.1.14","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-19 19:04:38","Navegando catalogo"
"1707","192.168.1.14","2","Newsletter","btn_agregar_carrito","2025-11-19 19:04:40","Interaccion interfaz"
"1708","192.168.1.14","3","Newsletter","vista_Jean_Slim_Negro","2025-11-19 19:04:59","Navegando catalogo"
"1709","192.168.1.14","2","Newsletter","btn_agregar_carrito","2025-11-19 19:05:01","Interaccion interfaz"
"1710","192.168.1.14","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-19 19:05:12","Navegando catalogo"
"1711","192.168.1.25","1","Directo","Home_Page","2025-11-19 19:27:00","Inicio de sesion"
"1712","192.168.1.25","3","Directo","vista_Camisa_Lino_Blanca","2025-11-19 19:27:25","Navegando catalogo"
"1713","192.168.1.46","1","Instagram Bio","Home_Page","2025-11-19 20:51:00","Inicio de sesion"
"1714","192.168.1.46","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-19 20:51:39","Navegando catalogo"
"1715","192.168.1.46","2","Instagram Bio","btn_ver_tallas","2025-11-19 20:51:41","Interaccion interfaz"
"1716","192.168.1.46","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-19 20:51:49","Navegando catalogo"
"1717","192.168.1.46","2","Instagram Bio","img_zoom","2025-11-19 20:51:51","Interaccion interfaz"
"1718","192.168.1.46","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-19 20:52:20","Navegando catalogo"
"1719","192.168.1.46","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-19 20:52:25","Navegando catalogo"
"1720","192.168.1.46","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-19 20:53:01","Navegando catalogo"
"1721","192.168.1.46","2","Instagram Bio","btn_agregar_carrito","2025-11-19 20:53:03","Interaccion interfaz"
"1722","192.168.1.46","4","Instagram Bio","btn_finalizar_pago_exitoso","2025-11-19 20:53:35","Venta Exitosa"
"1723","192.168.1.37","1","Instagram Bio","Home_Page","2025-11-19 21:19:00","Inicio de sesion"
"1724","192.168.1.37","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-19 21:19:43","Navegando catalogo"
"1725","192.168.1.37","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-19 21:19:50","Navegando catalogo"
"1726","192.168.1.37","2","Instagram Bio","link_menu_hombres","2025-11-19 21:19:52","Interaccion interfaz"
"1727","192.168.1.37","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-19 21:20:30","Navegando catalogo"
"1728","192.168.1.10","1","Facebook","Home_Page","2025-11-19 22:54:00","Inicio de sesion"
"1729","192.168.1.10","3","Facebook","vista_Jean_Slim_Negro","2025-11-19 22:54:19","Navegando catalogo"
"1730","192.168.1.10","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-19 22:54:26","Navegando catalogo"
"1731","192.168.1.10","3","Facebook","vista_Zapatillas_Urban","2025-11-19 22:54:32","Navegando catalogo"
"1732","192.168.1.45","1","Instagram Bio","Home_Page","2025-11-20 00:47:00","Inicio de sesion"
"1733","192.168.1.45","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-20 00:47:38","Navegando catalogo"
"1734","192.168.1.45","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-20 00:47:44","Navegando catalogo"
"1735","192.168.1.45","2","Instagram Bio","btn_ver_tallas","2025-11-20 00:47:46","Interaccion interfaz"
"1736","192.168.1.45","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-20 00:48:30","Navegando catalogo"
"1737","192.168.1.45","2","Instagram Bio","img_zoom","2025-11-20 00:48:32","Interaccion interfaz"
"1738","192.168.1.45","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-20 00:48:42","Navegando catalogo"
"1739","192.168.1.45","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-20 00:49:14","Navegando catalogo"
"1740","192.168.1.45","2","Instagram Bio","img_zoom","2025-11-20 00:49:16","Interaccion interfaz"
"1741","192.168.1.45","4","Instagram Bio","btn_finalizar_pago_exitoso","2025-11-20 00:49:28","Venta Exitosa"
"1742","192.168.1.19","1","Instagram Bio","Home_Page","2025-11-20 03:36:00","Inicio de sesion"
"1743","192.168.1.19","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-20 03:36:37","Navegando catalogo"
"1744","192.168.1.19","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-20 03:36:49","Navegando catalogo"
"1745","192.168.1.19","2","Instagram Bio","img_zoom","2025-11-20 03:36:51","Interaccion interfaz"
"1746","192.168.1.19","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-20 03:37:35","Navegando catalogo"
"1747","192.168.1.48","1","Facebook","Home_Page","2025-11-20 05:46:00","Inicio de sesion"
"1748","192.168.1.48","3","Facebook","vista_Zapatillas_Urban","2025-11-20 05:46:40","Navegando catalogo"
"1749","192.168.1.48","2","Facebook","img_zoom","2025-11-20 05:46:42","Interaccion interfaz"
"1750","192.168.1.48","3","Facebook","vista_Chaqueta_Cuero","2025-11-20 05:47:19","Navegando catalogo"
"1751","192.168.1.48","2","Facebook","btn_ver_tallas","2025-11-20 05:47:21","Interaccion interfaz"
"1752","192.168.1.48","3","Facebook","vista_Chaqueta_Cuero","2025-11-20 05:47:45","Navegando catalogo"
"1753","192.168.1.48","2","Facebook","link_menu_hombres","2025-11-20 05:47:47","Interaccion interfaz"
"1754","192.168.1.32","1","Google Ads","Home_Page","2025-11-20 07:04:00","Inicio de sesion"
"1755","192.168.1.32","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-20 07:04:43","Navegando catalogo"
"1756","192.168.1.32","3","Google Ads","vista_Chaqueta_Cuero","2025-11-20 07:05:21","Navegando catalogo"
"1757","192.168.1.37","1","Google Ads","Home_Page","2025-11-20 08:48:00","Inicio de sesion"
"1758","192.168.1.37","3","Google Ads","vista_Jean_Slim_Negro","2025-11-20 08:48:38","Navegando catalogo"
"1759","192.168.1.37","3","Google Ads","vista_Zapatillas_Urban","2025-11-20 08:48:43","Navegando catalogo"
"1760","192.168.1.37","3","Google Ads","vista_Zapatillas_Urban","2025-11-20 08:48:52","Navegando catalogo"
"1761","192.168.1.37","2","Google Ads","btn_agregar_carrito","2025-11-20 08:48:54","Interaccion interfaz"
"1762","192.168.1.37","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-20 08:49:36","Navegando catalogo"
"1763","192.168.1.37","2","Google Ads","btn_agregar_carrito","2025-11-20 08:49:38","Interaccion interfaz"
"1764","192.168.1.37","5","Google Ads","btn_cancelar_checkout","2025-11-20 08:50:05","Abandono en pago"
"1765","192.168.1.14","1","Directo","Home_Page","2025-11-20 09:11:00","Inicio de sesion"
"1766","192.168.1.14","3","Directo","vista_Camisa_Lino_Blanca","2025-11-20 09:11:31","Navegando catalogo"
"1767","192.168.1.14","2","Directo","btn_agregar_carrito","2025-11-20 09:11:33","Interaccion interfaz"
"1768","192.168.1.1","1","Instagram Bio","Home_Page","2025-11-20 09:47:00","Inicio de sesion"
"1769","192.168.1.1","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-20 09:47:43","Navegando catalogo"
"1770","192.168.1.1","2","Instagram Bio","btn_ver_tallas","2025-11-20 09:47:45","Interaccion interfaz"
"1771","192.168.1.1","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-20 09:48:08","Navegando catalogo"
"1772","192.168.1.1","2","Instagram Bio","img_zoom","2025-11-20 09:48:10","Interaccion interfaz"
"1773","192.168.1.1","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-20 09:48:27","Navegando catalogo"
"1774","192.168.1.29","1","Instagram Bio","Home_Page","2025-11-20 12:00:00","Inicio de sesion"
"1775","192.168.1.29","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-20 12:00:11","Navegando catalogo"
"1776","192.168.1.29","2","Instagram Bio","link_menu_hombres","2025-11-20 12:00:13","Interaccion interfaz"
"1777","192.168.1.29","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-20 12:00:49","Navegando catalogo"
"1778","192.168.1.29","2","Instagram Bio","btn_ver_tallas","2025-11-20 12:00:51","Interaccion interfaz"
"1779","192.168.1.29","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-20 12:01:18","Navegando catalogo"
"1780","192.168.1.29","2","Instagram Bio","img_zoom","2025-11-20 12:01:20","Interaccion interfaz"
"1781","192.168.1.47","1","Directo","Home_Page","2025-11-20 14:43:00","Inicio de sesion"
"1782","192.168.1.47","3","Directo","vista_Zapatillas_Urban","2025-11-20 14:43:18","Navegando catalogo"
"1783","192.168.1.47","2","Directo","btn_ver_tallas","2025-11-20 14:43:20","Interaccion interfaz"
"1784","192.168.1.47","3","Directo","vista_Chaqueta_Cuero","2025-11-20 14:43:51","Navegando catalogo"
"1785","192.168.1.47","2","Directo","img_zoom","2025-11-20 14:43:53","Interaccion interfaz"
"1786","192.168.1.47","3","Directo","vista_Vestido_Verano_Floral","2025-11-20 14:44:30","Navegando catalogo"
"1787","192.168.1.47","2","Directo","link_menu_hombres","2025-11-20 14:44:32","Interaccion interfaz"
"1788","192.168.1.8","1","Facebook","Home_Page","2025-11-20 16:15:00","Inicio de sesion"
"1789","192.168.1.8","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-20 16:15:24","Navegando catalogo"
"1790","192.168.1.8","2","Facebook","img_zoom","2025-11-20 16:15:26","Interaccion interfaz"
"1791","192.168.1.18","1","Facebook","Home_Page","2025-11-20 17:32:00","Inicio de sesion"
"1792","192.168.1.18","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-20 17:32:23","Navegando catalogo"
"1793","192.168.1.18","3","Facebook","vista_Vestido_Verano_Floral","2025-11-20 17:32:41","Navegando catalogo"
"1794","192.168.1.7","1","Instagram Bio","Home_Page","2025-11-20 19:35:00","Inicio de sesion"
"1795","192.168.1.7","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-20 19:35:16","Navegando catalogo"
"1796","192.168.1.7","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-20 19:35:47","Navegando catalogo"
"1797","192.168.1.7","2","Instagram Bio","link_menu_hombres","2025-11-20 19:35:49","Interaccion interfaz"
